isin,ticker,exchange,name,currency,ter
LU0274209740,DBXJ,gettex,Xtrackers MSCI Japan UCITS ETF 1C,EUR,0.12
LU0274209740,XMJP,Borsa Italiana,Xtrackers MSCI Japan UCITS ETF 1C,EUR,0.12
LU0274209740,XMJP,London Stock Exchange,Xtrackers MSCI Japan UCITS ETF 1C,GBX,0.12
LU0274209740,XMJD,London Stock Exchange,Xtrackers MSCI Japan UCITS ETF 1C,USD,0.12
LU0274209740,XMJP,SIX Swiss Exchange,Xtrackers MSCI Japan UCITS ETF 1C,JPY,0.12
LU0274209740,DBXJ,Stuttgart Stock Exchange,Xtrackers MSCI Japan UCITS ETF 1C,EUR,0.12
LU0274209740,DBXJ,XETRA,Xtrackers MSCI Japan UCITS ETF 1C,EUR,0.12
IE00BYXYYJ35,IS01,gettex,iShares USD Corporate Bond UCITS ETF (Acc),EUR,0.2
IE00BYXYYJ35,LQDA,London Stock Exchange,iShares USD Corporate Bond UCITS ETF (Acc),USD,0.2
IE00BYXYYJ35,LQDA,SIX Swiss Exchange,iShares USD Corporate Bond UCITS ETF (Acc),CHF,0.2
LU0496786657,6TVM,gettex,Amundi Core S&P 500 Swap UCITS ETF USD Dist,EUR,0.05
LU0496786657,LSPX,London Stock Exchange,Amundi Core S&P 500 Swap UCITS ETF USD Dist,GBX,0.05
LU0496786657,LSPU,London Stock Exchange,Amundi Core S&P 500 Swap UCITS ETF USD Dist,USD,0.05
LU0496786657,LYSP5,SIX Swiss Exchange,Amundi Core S&P 500 Swap UCITS ETF USD Dist,USD,0.05
LU0496786657,6TVM,XETRA,Amundi Core S&P 500 Swap UCITS ETF USD Dist,EUR,0.05
IE00BJ5JPG56,ICGA,gettex,iShares MSCI China UCITS ETF USD (Acc),EUR,0.28
IE00BJ5JPG56,ICGA,Stuttgart Stock Exchange,iShares MSCI China UCITS ETF USD (Acc),EUR,0.28
IE00BJ5JPG56,ICHN,Euronext Amsterdam,iShares MSCI China UCITS ETF USD (Acc),USD,0.28
IE00BJ5JPG56,ICHN,SIX Swiss Exchange,iShares MSCI China UCITS ETF USD (Acc),USD,0.28
IE00BJ5JPG56,ICGA,XETRA,iShares MSCI China UCITS ETF USD (Acc),USD,0.28
DE000EWG2LD7,EWG2,gettex,EUWAX Gold II,EUR,0.0
DE000EWG2LD7,EWG2,Stuttgart Stock Exchange,EUWAX Gold II,EUR,0.0
IE00BCRY6557,IS3M,gettex,iShares EUR Ultrashort Bond UCITS ETF EUR (Dist),EUR,0.09
IE00BCRY6557,IS3M,Stuttgart Stock Exchange,iShares EUR Ultrashort Bond UCITS ETF EUR (Dist),EUR,0.09
IE00BCRY6557,ERNE,Borsa Italiana,iShares EUR Ultrashort Bond UCITS ETF EUR (Dist),EUR,0.09
IE00BCRY6557,ERNE,Euronext Amsterdam,iShares EUR Ultrashort Bond UCITS ETF EUR (Dist),EUR,0.09
IE00BCRY6557,ERN1,London Stock Exchange,iShares EUR Ultrashort Bond UCITS ETF EUR (Dist),GBP,0.09
IE00BCRY6557,ERNE,London Stock Exchange,iShares EUR Ultrashort Bond UCITS ETF EUR (Dist),EUR,0.09
IE00BCRY6557,ERNE,SIX Swiss Exchange,iShares EUR Ultrashort Bond UCITS ETF EUR (Dist),CHF,0.09
IE00BCRY6557,IS3M,XETRA,iShares EUR Ultrashort Bond UCITS ETF EUR (Dist),EUR,0.09
IE00B4NCWG09,PPFD,gettex,iShares Physical Silver ETC,EUR,0.2
IE00B4NCWG09,SSLN,London Stock Exchange,iShares Physical Silver ETC,GBX,0.2
IE00B4NCWG09,PPFD,Stuttgart Stock Exchange,iShares Physical Silver ETC,EUR,0.2
IE00B4NCWG09,ISLN,London Stock Exchange,iShares Physical Silver ETC,USD,0.2
DE000A0F5UH1,ISPA,gettex,iShares STOXX Global Select Dividend 100 UCITS ETF (DE),EUR,0.46
DE000A0F5UH1,ISPA,Stuttgart Stock Exchange,iShares STOXX Global Select Dividend 100 UCITS ETF (DE),EUR,0.46
DE000A0F5UH1,SDGPEX,SIX Swiss Exchange,iShares STOXX Global Select Dividend 100 UCITS ETF (DE),EUR,0.46
DE000A0F5UH1,ISPA,XETRA,iShares STOXX Global Select Dividend 100 UCITS ETF (DE),EUR,0.46
IE00B1FZSB30,2B7M,gettex,iShares Core UK Gilts UCITS ETF,EUR,0.07
IE00B1FZSB30,IGLT,Borsa Italiana,iShares Core UK Gilts UCITS ETF,EUR,0.07
IE00B1FZSB30,IGLT,London Stock Exchange,iShares Core UK Gilts UCITS ETF,GBP,0.07
IE00B1FZSB30,IGLT,SIX Swiss Exchange,iShares Core UK Gilts UCITS ETF,GBP,0.07
IE00BKX55T58,VEVE,Euronext Paris,Vanguard FTSE Developed World UCITS ETF Distributing,EUR,0.12
IE00BKX55T58,VGVE,gettex,Vanguard FTSE Developed World UCITS ETF Distributing,EUR,0.12
IE00BKX55T58,VGVE,Stuttgart Stock Exchange,Vanguard FTSE Developed World UCITS ETF Distributing,EUR,0.12
IE00BKX55T58,VEVE,Borsa Italiana,Vanguard FTSE Developed World UCITS ETF Distributing,EUR,0.12
IE00BKX55T58,VEVE,Euronext Amsterdam,Vanguard FTSE Developed World UCITS ETF Distributing,EUR,0.12
IE00BKX55T58,VDEV,London Stock Exchange,Vanguard FTSE Developed World UCITS ETF Distributing,USD,0.12
IE00BKX55T58,VEVE,London Stock Exchange,Vanguard FTSE Developed World UCITS ETF Distributing,GBP,0.12
IE00BKX55T58,VEVE,SIX Swiss Exchange,Vanguard FTSE Developed World UCITS ETF Distributing,CHF,0.12
IE00BKX55T58,VGVE,XETRA,Vanguard FTSE Developed World UCITS ETF Distributing,EUR,0.12
FR0007052782,LYY,gettex,Amundi CAC 40 UCITS ETF Dist,EUR,0.25
FR0007052782,CAC,Euronext Paris,Amundi CAC 40 UCITS ETF Dist,EUR,0.25
FR0007052782,CACX,London Stock Exchange,Amundi CAC 40 UCITS ETF Dist,GBX,0.25
DE000A0F5UJ7,EXV1,gettex,iShares STOXX Europe 600 Banks UCITS ETF (DE),EUR,0.47
DE000A0F5UJ7,EXV1,Stuttgart Stock Exchange,iShares STOXX Europe 600 Banks UCITS ETF (DE),EUR,0.47
DE000A0F5UJ7,SX7PEX,SIX Swiss Exchange,iShares STOXX Europe 600 Banks UCITS ETF (DE),EUR,0.47
DE000A0F5UJ7,EXV1,XETRA,iShares STOXX Europe 600 Banks UCITS ETF (DE),EUR,0.47
LU0328475792,XSX6,gettex,Xtrackers STOXX Europe 600 UCITS ETF 1C,EUR,0.2
LU0328475792,XSX6,Borsa Italiana,Xtrackers STOXX Europe 600 UCITS ETF 1C,EUR,0.2
LU0328475792,XSX6,London Stock Exchange,Xtrackers STOXX Europe 600 UCITS ETF 1C,GBX,0.2
LU0328475792,DX2X,Stuttgart Stock Exchange,Xtrackers STOXX Europe 600 UCITS ETF 1C,EUR,0.2
LU0328475792,XSX6,XETRA,Xtrackers STOXX Europe 600 UCITS ETF 1C,EUR,0.2
LU2573966905,E127,Borsa Italiana,Amundi Core MSCI Emerging Markets Swap UCITS ETF Dist,EUR,0.14
LU2573966905,AE5A,gettex,Amundi Core MSCI Emerging Markets Swap UCITS ETF Dist,EUR,0.14
LU2573966905,U127,London Stock Exchange,Amundi Core MSCI Emerging Markets Swap UCITS ETF Dist,USD,0.14
LU2573966905,E127,London Stock Exchange,Amundi Core MSCI Emerging Markets Swap UCITS ETF Dist,GBP,0.14
LU2573966905,CBMEM,SIX Swiss Exchange,Amundi Core MSCI Emerging Markets Swap UCITS ETF Dist,USD,0.14
LU2573966905,AE5A,XETRA,Amundi Core MSCI Emerging Markets Swap UCITS ETF Dist,EUR,0.14
LU0950668870,EMUAA,Borsa Italiana,UBS Core MSCI EMU UCITS ETF EUR acc,EUR,0.12
LU0950668870,EMUAA,SIX Swiss Exchange,UBS Core MSCI EMU UCITS ETF EUR acc,EUR,0.12
IE00BJK55C48,AYE2,gettex,iShares EUR High Yield Corporate Bond ESG SRI UCITS ETF EUR (Acc),EUR,0.25
IE00BJK55C48,EHYA,Borsa Italiana,iShares EUR High Yield Corporate Bond ESG SRI UCITS ETF EUR (Acc),EUR,0.25
IE00BJK55C48,EHYA,Euronext Amsterdam,iShares EUR High Yield Corporate Bond ESG SRI UCITS ETF EUR (Acc),EUR,0.25
IE00BJK55C48,EHYA,SIX Swiss Exchange,iShares EUR High Yield Corporate Bond ESG SRI UCITS ETF EUR (Acc),EUR,0.25
IE00BJK55C48,AYE2,XETRA,iShares EUR High Yield Corporate Bond ESG SRI UCITS ETF EUR (Acc),EUR,0.25
IE0032895942,LQDS,London Stock Exchange,iShares USD Corporate Bond UCITS ETF (Dist),GBX,0.2
IE0032895942,IBCD,gettex,iShares USD Corporate Bond UCITS ETF (Dist),EUR,0.2
IE0032895942,IBCD,Stuttgart Stock Exchange,iShares USD Corporate Bond UCITS ETF (Dist),EUR,0.2
IE0032895942,LQDE,Borsa Italiana,iShares USD Corporate Bond UCITS ETF (Dist),EUR,0.2
IE0032895942,LQDA,Euronext Amsterdam,iShares USD Corporate Bond UCITS ETF (Dist),EUR,0.2
IE0032895942,LQDE,London Stock Exchange,iShares USD Corporate Bond UCITS ETF (Dist),USD,0.2
IE0032895942,LQDE,SIX Swiss Exchange,iShares USD Corporate Bond UCITS ETF (Dist),USD,0.2
IE0032895942,IBCD,XETRA,iShares USD Corporate Bond UCITS ETF (Dist),EUR,0.2
LU0950671825,JPNA,Borsa Italiana,UBS Core MSCI Japan UCITS ETF JPY acc,EUR,0.12
LU0950671825,JPNA,SIX Swiss Exchange,UBS Core MSCI Japan UCITS ETF JPY acc,JPY,0.12
FR0011550177,0XC5,London Stock Exchange,BNP Paribas Easy S&P 500 UCITS ETF USD,USD,0.14
FR0011550177,ESD,Euronext Paris,BNP Paribas Easy S&P 500 UCITS ETF USD,USD,0.14
FR0011550177,ESD,SIX Swiss Exchange,BNP Paribas Easy S&P 500 UCITS ETF USD,USD,0.14
FR0011550177,ESAP,XETRA,BNP Paribas Easy S&P 500 UCITS ETF USD,USD,0.14
IE00BF11F565,IEAA,Borsa Italiana,iShares Core EUR Corporate Bond UCITS ETF (Acc),EUR,0.09
IE00BF11F565,IUSG,gettex,iShares Core EUR Corporate Bond UCITS ETF (Acc),EUR,0.09
IE00BF11F565,IEAA,London Stock Exchange,iShares Core EUR Corporate Bond UCITS ETF (Acc),EUR,0.09
IE00BF11F565,IEAA,SIX Swiss Exchange,iShares Core EUR Corporate Bond UCITS ETF (Acc),EUR,0.09
IE0002Y8CX98,EUDF,gettex,WisdomTree Europe Defence UCITS ETF EUR Unhedged Acc,EUR,0.4
IE0002Y8CX98,WDEF,Borsa Italiana,WisdomTree Europe Defence UCITS ETF EUR Unhedged Acc,EUR,0.4
IE0002Y8CX98,WDEF,Euronext Paris,WisdomTree Europe Defence UCITS ETF EUR Unhedged Acc,EUR,0.4
IE0002Y8CX98,WDEP,London Stock Exchange,WisdomTree Europe Defence UCITS ETF EUR Unhedged Acc,GBX,0.4
IE0002Y8CX98,WDEF,London Stock Exchange,WisdomTree Europe Defence UCITS ETF EUR Unhedged Acc,EUR,0.4
IE0002Y8CX98,EUDF,London Stock Exchange,WisdomTree Europe Defence UCITS ETF EUR Unhedged Acc,USD,0.4
IE0002Y8CX98,WDEF,SIX Swiss Exchange,WisdomTree Europe Defence UCITS ETF EUR Unhedged Acc,USD,0.4
IE0002Y8CX98,EUDF,XETRA,WisdomTree Europe Defence UCITS ETF EUR Unhedged Acc,EUR,0.4
LU2263803533,XWD1,gettex,Xtrackers MSCI World Swap UCITS ETF 1D,EUR,0.19
LU2263803533,XWD1,London Stock Exchange,Xtrackers MSCI World Swap UCITS ETF 1D,USD,0.19
LU2263803533,XWOS,London Stock Exchange,Xtrackers MSCI World Swap UCITS ETF 1D,GBP,0.19
LU2263803533,XWD1,XETRA,Xtrackers MSCI World Swap UCITS ETF 1D,EUR,0.19
IE00BFZXGZ54,EQQB,gettex,Invesco EQQQ Nasdaq-100 UCITS ETF Acc,EUR,0.3
IE00BFZXGZ54,EQAC,Borsa Italiana,Invesco EQQQ Nasdaq-100 UCITS ETF Acc,EUR,0.3
IE00BFZXGZ54,EQAC,SIX Swiss Exchange,Invesco EQQQ Nasdaq-100 UCITS ETF Acc,USD,0.3
IE00BFZXGZ54,EQQB,XETRA,Invesco EQQQ Nasdaq-100 UCITS ETF Acc,EUR,0.3
IE00BMG6Z448,EXCH,Borsa Italiana,iShares MSCI EM ex-China UCITS ETF USD (Acc),EUR,0.18
IE00BMG6Z448,84X0,gettex,iShares MSCI EM ex-China UCITS ETF USD (Acc),EUR,0.18
IE00BMG6Z448,EXCH,Euronext Amsterdam,iShares MSCI EM ex-China UCITS ETF USD (Acc),USD,0.18
IE00BMG6Z448,MTPI,Euronext Paris,iShares MSCI EM ex-China UCITS ETF USD (Acc),EUR,0.18
IE00BMG6Z448,EXCS,London Stock Exchange,iShares MSCI EM ex-China UCITS ETF USD (Acc),GBP,0.18
IE00BMG6Z448,EXCH,SIX Swiss Exchange,iShares MSCI EM ex-China UCITS ETF USD (Acc),USD,0.18
IE00BMG6Z448,84X0,XETRA,iShares MSCI EM ex-China UCITS ETF USD (Acc),EUR,0.18
IE00BKX55S42,VERX,Euronext Paris,Vanguard FTSE Developed Europe ex UK UCITS ETF (EUR) Distributing,EUR,0.1
IE00BKX55S42,VERX,gettex,Vanguard FTSE Developed Europe ex UK UCITS ETF (EUR) Distributing,EUR,0.1
IE00BKX55S42,VERX,Stuttgart Stock Exchange,Vanguard FTSE Developed Europe ex UK UCITS ETF (EUR) Distributing,EUR,0.1
IE00BKX55S42,VERX,Euronext Amsterdam,Vanguard FTSE Developed Europe ex UK UCITS ETF (EUR) Distributing,EUR,0.1
IE00BKX55S42,VERX,London Stock Exchange,Vanguard FTSE Developed Europe ex UK UCITS ETF (EUR) Distributing,GBP,0.1
IE00BKX55S42,VERX,XETRA,Vanguard FTSE Developed Europe ex UK UCITS ETF (EUR) Distributing,EUR,0.1
IE000MLMNYS0,EWSP,Borsa Italiana,iShares S&P 500 Equal Weight UCITS ETF USD (Acc),EUR,0.15
IE000MLMNYS0,EWSP,Euronext Paris,iShares S&P 500 Equal Weight UCITS ETF USD (Acc),EUR,0.15
IE000MLMNYS0,O4J0,gettex,iShares S&P 500 Equal Weight UCITS ETF USD (Acc),EUR,0.15
IE000MLMNYS0,EWSP,Euronext Amsterdam,iShares S&P 500 Equal Weight UCITS ETF USD (Acc),USD,0.15
IE000MLMNYS0,EWSX,London Stock Exchange,iShares S&P 500 Equal Weight UCITS ETF USD (Acc),USD,0.15
IE000MLMNYS0,EWSP,London Stock Exchange,iShares S&P 500 Equal Weight UCITS ETF USD (Acc),GBP,0.15
IE000MLMNYS0,EWSP,SIX Swiss Exchange,iShares S&P 500 Equal Weight UCITS ETF USD (Acc),USD,0.15
IE000MLMNYS0,O4J0,XETRA,iShares S&P 500 Equal Weight UCITS ETF USD (Acc),EUR,0.15
IE00B67B7N93,PJSB,gettex,PIMCO US Dollar Short Maturity UCITS ETF Dist,EUR,0.35
IE00B67B7N93,MINT,Borsa Italiana,PIMCO US Dollar Short Maturity UCITS ETF Dist,EUR,0.35
IE00B67B7N93,MINT,London Stock Exchange,PIMCO US Dollar Short Maturity UCITS ETF Dist,USD,0.35
IE00B67B7N93,MINT,SIX Swiss Exchange,PIMCO US Dollar Short Maturity UCITS ETF Dist,USD,0.35
LU1437017350,AEME,Borsa Italiana,Amundi Core MSCI Emerging Markets UCITS ETF Acc,EUR,0.18
LU1437017350,10AF,gettex,Amundi Core MSCI Emerging Markets UCITS ETF Acc,EUR,0.18
LU1437017350,AEME,Euronext Amsterdam,Amundi Core MSCI Emerging Markets UCITS ETF Acc,USD,0.18
LU1437017350,AEME,Euronext Paris,Amundi Core MSCI Emerging Markets UCITS ETF Acc,EUR,0.18
LU1437017350,AEME,London Stock Exchange,Amundi Core MSCI Emerging Markets UCITS ETF Acc,USD,0.18
LU1437017350,AEME,SIX Swiss Exchange,Amundi Core MSCI Emerging Markets UCITS ETF Acc,CHF,0.18
IE00B53HP851,CUKX,London Stock Exchange,iShares Core FTSE 100 UCITS ETF GBP (Acc),GBX,0.07
IE00B53HP851,SXRW,gettex,iShares Core FTSE 100 UCITS ETF GBP (Acc),EUR,0.07
IE00B53HP851,SXRW,Stuttgart Stock Exchange,iShares Core FTSE 100 UCITS ETF GBP (Acc),EUR,0.07
IE00B53HP851,ISFE,Euronext Amsterdam,iShares Core FTSE 100 UCITS ETF GBP (Acc),EUR,0.07
IE00B53HP851,CSUKX,SIX Swiss Exchange,iShares Core FTSE 100 UCITS ETF GBP (Acc),GBP,0.07
IE00B53HP851,SXRW,XETRA,iShares Core FTSE 100 UCITS ETF GBP (Acc),EUR,0.07
IE00BZ043R46,QDVJ,gettex,iShares Core Global Aggregate Bond UCITS ETF USD Hedged (Acc),EUR,0.1
IE00BZ043R46,AGGU,London Stock Exchange,iShares Core Global Aggregate Bond UCITS ETF USD Hedged (Acc),USD,0.1
IE00BZ043R46,AGGU,SIX Swiss Exchange,iShares Core Global Aggregate Bond UCITS ETF USD Hedged (Acc),USD,0.1
IE00BH04GL39,VGEA,gettex,Vanguard EUR Eurozone Government Bond UCITS ETF Accumulating,EUR,0.07
IE00BH04GL39,VGEA,Borsa Italiana,Vanguard EUR Eurozone Government Bond UCITS ETF Accumulating,EUR,0.07
IE00BH04GL39,VETA,London Stock Exchange,Vanguard EUR Eurozone Government Bond UCITS ETF Accumulating,GBP,0.07
IE00BH04GL39,VETA,SIX Swiss Exchange,Vanguard EUR Eurozone Government Bond UCITS ETF Accumulating,CHF,0.07
IE00BH04GL39,VGEA,XETRA,Vanguard EUR Eurozone Government Bond UCITS ETF Accumulating,EUR,0.07
LU1681047236,V50A,gettex,Amundi Core EURO STOXX 50 UCITS ETF EUR Acc,EUR,0.09
LU1681047236,V50A,Stuttgart Stock Exchange,Amundi Core EURO STOXX 50 UCITS ETF EUR Acc,EUR,0.09
LU1681047236,0A3A,London Stock Exchange,Amundi Core EURO STOXX 50 UCITS ETF EUR Acc,EUR,0.09
LU1681047236,C50,Borsa Italiana,Amundi Core EURO STOXX 50 UCITS ETF EUR Acc,EUR,0.09
LU1681047236,C50,Euronext Paris,Amundi Core EURO STOXX 50 UCITS ETF EUR Acc,EUR,0.09
LU1681047236,MSED,London Stock Exchange,Amundi Core EURO STOXX 50 UCITS ETF EUR Acc,GBX,0.09
LU1681047236,C50,SIX Swiss Exchange,Amundi Core EURO STOXX 50 UCITS ETF EUR Acc,EUR,0.09
LU1681047236,V50A,XETRA,Amundi Core EURO STOXX 50 UCITS ETF EUR Acc,EUR,0.09
LU1681049018,10AP,gettex,Amundi S&P 500 Swap UCITS ETF USD Acc,EUR,0.15
LU1681049018,-,Euronext Amsterdam,Amundi S&P 500 Swap UCITS ETF USD Acc,USD,0.15
LU1681049018,500E,Euronext Amsterdam,Amundi S&P 500 Swap UCITS ETF USD Acc,EUR,0.15
LU1681049018,500U,Euronext Paris,Amundi S&P 500 Swap UCITS ETF USD Acc,USD,0.15
LU1681049018,500G,London Stock Exchange,Amundi S&P 500 Swap UCITS ETF USD Acc,GBX,0.15
LU1681049018,500U,London Stock Exchange,Amundi S&P 500 Swap UCITS ETF USD Acc,USD,0.15
LU1681049018,500USD,SIX Swiss Exchange,Amundi S&P 500 Swap UCITS ETF USD Acc,USD,0.15
IE00BM67HK77,XDWH,gettex,Xtrackers MSCI World Health Care UCITS ETF 1C,EUR,0.25
IE00BM67HK77,XDWH,Stuttgart Stock Exchange,Xtrackers MSCI World Health Care UCITS ETF 1C,EUR,0.25
IE00BM67HK77,XDWH,Borsa Italiana,Xtrackers MSCI World Health Care UCITS ETF 1C,EUR,0.25
IE00BM67HK77,XDWH,London Stock Exchange,Xtrackers MSCI World Health Care UCITS ETF 1C,USD,0.25
IE00BM67HK77,XWHS,London Stock Exchange,Xtrackers MSCI World Health Care UCITS ETF 1C,GBP,0.25
IE00BM67HK77,XDWH,SIX Swiss Exchange,Xtrackers MSCI World Health Care UCITS ETF 1C,CHF,0.25
IE00BM67HK77,-,SIX Swiss Exchange,Xtrackers MSCI World Health Care UCITS ETF 1C,USD,0.25
IE00BM67HK77,XDWH,XETRA,Xtrackers MSCI World Health Care UCITS ETF 1C,EUR,0.25
IE000Y77LGG9,WSRI,Borsa Italiana,Amundi MSCI World SRI Climate Paris Aligned UCITS ETF Acc,EUR,0.18
IE000Y77LGG9,XAMB,gettex,Amundi MSCI World SRI Climate Paris Aligned UCITS ETF Acc,EUR,0.18
IE000Y77LGG9,WSRI,Euronext Amsterdam,Amundi MSCI World SRI Climate Paris Aligned UCITS ETF Acc,USD,0.18
IE000Y77LGG9,WSRI,Euronext Paris,Amundi MSCI World SRI Climate Paris Aligned UCITS ETF Acc,EUR,0.18
IE000Y77LGG9,XAM0,XETRA,Amundi MSCI World SRI Climate Paris Aligned UCITS ETF Acc,GBP,0.18
IE000Y77LGG9,XAMB,XETRA,Amundi MSCI World SRI Climate Paris Aligned UCITS ETF Acc,EUR,0.18
LU2573967036,LEMA,Borsa Italiana,Amundi Core MSCI Emerging Markets Swap UCITS ETF Acc,EUR,0.14
LU2573967036,AE51,gettex,Amundi Core MSCI Emerging Markets Swap UCITS ETF Acc,EUR,0.14
LU2573967036,LEMA,London Stock Exchange,Amundi Core MSCI Emerging Markets Swap UCITS ETF Acc,USD,0.14
LU1681045370,AMEM,gettex,Amundi MSCI Emerging Markets Swap UCITS ETF EUR Acc,EUR,0.2
LU1681045370,AMEM,Stuttgart Stock Exchange,Amundi MSCI Emerging Markets Swap UCITS ETF EUR Acc,EUR,0.2
LU1681045370,AEEM,Borsa Italiana,Amundi MSCI Emerging Markets Swap UCITS ETF EUR Acc,EUR,0.2
LU1681045370,AEEM,Euronext Paris,Amundi MSCI Emerging Markets Swap UCITS ETF EUR Acc,EUR,0.2
LU1681045370,AEEM,SIX Swiss Exchange,Amundi MSCI Emerging Markets Swap UCITS ETF EUR Acc,EUR,0.2
LU1681045370,AMEM,XETRA,Amundi MSCI Emerging Markets Swap UCITS ETF EUR Acc,EUR,0.2
LU1971906802,UET5,gettex,UBS EURO STOXX 50 ESG UCITS ETF EUR dis,EUR,0.1
LU1971906802,UET5,Stuttgart Stock Exchange,UBS EURO STOXX 50 ESG UCITS ETF EUR dis,EUR,0.1
LU1971906802,E50ESG,Borsa Italiana,UBS EURO STOXX 50 ESG UCITS ETF EUR dis,EUR,0.1
LU1971906802,E5ESG,SIX Swiss Exchange,UBS EURO STOXX 50 ESG UCITS ETF EUR dis,EUR,0.1
LU1971906802,UET5,XETRA,UBS EURO STOXX 50 ESG UCITS ETF EUR dis,EUR,0.1
IE00BQQP9F84,G2X,gettex,VanEck Gold Miners UCITS ETF,EUR,0.53
IE00BQQP9F84,G2X,Stuttgart Stock Exchange,VanEck Gold Miners UCITS ETF,EUR,0.53
IE00BQQP9F84,GDX,Borsa Italiana,VanEck Gold Miners UCITS ETF,EUR,0.53
IE00BQQP9F84,GDX,Euronext Paris,VanEck Gold Miners UCITS ETF,EUR,0.53
IE00BQQP9F84,GDX,London Stock Exchange,VanEck Gold Miners UCITS ETF,USD,0.53
IE00BQQP9F84,GDGB,London Stock Exchange,VanEck Gold Miners UCITS ETF,GBP,0.53
IE00BQQP9F84,GDX,SIX Swiss Exchange,VanEck Gold Miners UCITS ETF,CHF,0.53
IE00BQQP9F84,G2X,XETRA,VanEck Gold Miners UCITS ETF,EUR,0.53
IE0006IP4XZ8,USAC,Euronext Paris,Amundi MSCI USA ESG Broad Transition UCITS ETF Acc,EUR,0.07
IE0006IP4XZ8,LUSAC,SIX Swiss Exchange,Amundi MSCI USA ESG Broad Transition UCITS ETF Acc,USD,0.07
IE0006IP4XZ8,-,SIX Swiss Exchange,Amundi MSCI USA ESG Broad Transition UCITS ETF Acc,CHF,0.07
IE0006IP4XZ8,WEB2,XETRA,Amundi MSCI USA ESG Broad Transition UCITS ETF Acc,GBP,0.07
IE00BMC38736,VVSM,gettex,VanEck Semiconductor UCITS ETF,EUR,0.35
IE00BMC38736,SMH,Borsa Italiana,VanEck Semiconductor UCITS ETF,EUR,0.35
IE00BMC38736,SMH,Euronext Paris,VanEck Semiconductor UCITS ETF,EUR,0.35
IE00BMC38736,SMH,London Stock Exchange,VanEck Semiconductor UCITS ETF,USD,0.35
IE00BMC38736,SMGB,London Stock Exchange,VanEck Semiconductor UCITS ETF,GBP,0.35
IE00BMC38736,SMHV,SIX Swiss Exchange,VanEck Semiconductor UCITS ETF,CHF,0.35
IE00BMC38736,VVSM,XETRA,VanEck Semiconductor UCITS ETF,EUR,0.35
JE00B1VS3333,PHAG,Euronext Amsterdam,WisdomTree Physical Silver,EUR,0.49
JE00B1VS3333,PHAG,Borsa Italiana,WisdomTree Physical Silver,EUR,0.49
JE00B1VS3333,PHSP,London Stock Exchange,WisdomTree Physical Silver,GBX,0.49
JE00B1VS3333,PHAG,London Stock Exchange,WisdomTree Physical Silver,USD,0.49
JE00B1VS3333,PHAG,Euronext Paris,WisdomTree Physical Silver,EUR,0.49
JE00B1VS3333,VZLC,XETRA,WisdomTree Physical Silver,EUR,0.49
JE00B1VS3333,VZLC,gettex,WisdomTree Physical Silver,EUR,0.49
IE00BD6FTQ80,CMOP,London Stock Exchange,Invesco Bloomberg Commodity UCITS ETF Acc,GBX,0.19
IE00BD6FTQ80,CMOD,Borsa Italiana,Invesco Bloomberg Commodity UCITS ETF Acc,EUR,0.19
IE00BD6FTQ80,CMOD,London Stock Exchange,Invesco Bloomberg Commodity UCITS ETF Acc,USD,0.19
FR0011550185,ESEE,gettex,BNP Paribas Easy S&P 500 UCITS ETF EUR,EUR,0.14
FR0011550185,ESEE,Stuttgart Stock Exchange,BNP Paribas Easy S&P 500 UCITS ETF EUR,EUR,0.14
FR0011550185,ESEE,Borsa Italiana,BNP Paribas Easy S&P 500 UCITS ETF EUR,EUR,0.14
FR0011550185,ESE,Euronext Paris,BNP Paribas Easy S&P 500 UCITS ETF EUR,EUR,0.14
FR0011550185,ESE,SIX Swiss Exchange,BNP Paribas Easy S&P 500 UCITS ETF EUR,EUR,0.14
FR0011550185,ESEE,XETRA,BNP Paribas Easy S&P 500 UCITS ETF EUR,EUR,0.14
LU1291099718,EEUX,gettex,BNP Paribas Easy MSCI Europe Min TE UCITS ETF,EUR,0.15
LU1291099718,EEUX,Stuttgart Stock Exchange,BNP Paribas Easy MSCI Europe Min TE UCITS ETF,EUR,0.15
LU1291099718,EEUE,SIX Swiss Exchange,BNP Paribas Easy MSCI Europe Min TE UCITS ETF,CHF,0.15
LU1291099718,EEUE,Borsa Italiana,BNP Paribas Easy MSCI Europe Min TE UCITS ETF,EUR,0.15
LU1291099718,EEUE,Euronext Paris,BNP Paribas Easy MSCI Europe Min TE UCITS ETF,EUR,0.15
LU1291099718,EEUX,XETRA,BNP Paribas Easy MSCI Europe Min TE UCITS ETF,EUR,0.15
IE00B52VJ196,IESG,London Stock Exchange,iShares MSCI Europe SRI UCITS ETF (Acc),GBX,0.2
IE00B52VJ196,IUSK,gettex,iShares MSCI Europe SRI UCITS ETF (Acc),EUR,0.2
IE00B52VJ196,IUSK,Stuttgart Stock Exchange,iShares MSCI Europe SRI UCITS ETF (Acc),EUR,0.2
IE00B52VJ196,IESE,Borsa Italiana,iShares MSCI Europe SRI UCITS ETF (Acc),EUR,0.2
IE00B52VJ196,IESE,Euronext Amsterdam,iShares MSCI Europe SRI UCITS ETF (Acc),EUR,0.2
IE00B52VJ196,IESE,London Stock Exchange,iShares MSCI Europe SRI UCITS ETF (Acc),EUR,0.2
IE00B52VJ196,IESE,SIX Swiss Exchange,iShares MSCI Europe SRI UCITS ETF (Acc),EUR,0.2
