isin,listing,trade_currency,ticker,reuters_ric,bloomberg,market_maker
IE00BQT3WG13,SIX Swiss Exchange,USD,CNYA,CNYA.S 0J2NINAV.DE,CNYA SE INAVASHU,
IE00BQT3WG13,XETRA,EUR,36BZ,36BZ.DE 0J2JINAV.DE,36BZ GY INAVASHE,
IE00B3B8Q275,gettex,EUR,IUS6,- -,- -,-
IE00B3B8Q275,Stuttgart Stock Exchange,EUR,IUS6,- -,- -,-
IE00B3B8Q275,Borsa Italiana,EUR,ICOV,ICOV.MI CBEUR.DE,ICOV IM INAVCBE,
IE00B3B8Q275,Euronext Amsterdam,EUR,ICOV,ICOV.AS CBEUR.DE,ICOV NA INAVCBE,
IE00B3B8Q275,SIX Swiss Exchange,EUR,ICOV,ICOV.S CBEUR.DE,ICOV SE INAVCBE,
IE00B3B8Q275,XETRA,EUR,IUS6,IUS6.DE CBGBP.DE,IUS6 GY INAVCBG,
IE00BYXYYK40,gettex,EUR,IS02,- -,- -,-
IE00BYXYYK40,Bolsa Mexicana de Valores,MXN,-,JPEAN.MX,JPEAN MM,
IE00BYXYYK40,London Stock Exchange,EUR,JPEE,JPEE.L 0TQFINAV.DE,JPEE LN INVJPEE,
IE00BYXYYK40,London Stock Exchange,USD,JPEA,JPEA.L 0TQKINAV.DE,JPEA LN INAVJMEU,
IE00BYXYYK40,SIX Swiss Exchange,CHF,JPEA,JPEA.S IJPECINAV.DE,JPEA SE INAVJPEC,
IE00BYXYYK40,XETRA,EUR,IS02,IS02.DE 0TQFEUR=INAV,IS02 GY INVJPEE,
LU1048313891,gettex,EUR,UEF5,- -,- -,-
LU1048313891,Stuttgart Stock Exchange,EUR,UEF5,- -,- -,-
LU1048313891,Borsa Italiana,EUR,MSRUSA,MSRUSA.MI IMSREUAINAV=SOLA,MSRUSA IM UETFUEF5,ABN AMRO Clearing Bank N.V. Baader Bank AG Banca IMI S.p.A. Bank Julius Baer & Co. AG Barclays Capital Securities Limited Bluefin Europe LLP Citigroup Global Markets Limited Credit Suisse Sec. (Europe) Limited Deutsche Bank AG DRW Global Markets Ltd Flow Traders B.V. Goldman Sachs International HSBC Bank plc Jane Street Financial Limited JP Morgan Securities PLC Merrill Lynch International Morgan Stanley & Co International plc Optiver V.O.F RBC Europe Ltd Societe Generale Susquehanna International Securities Limited UBS AG UniCredit Bank AG Virtu Financial Ireland Limited
LU1048313891,Euronext Amsterdam,EUR,UEF5,UEF5.AS IMSREUAINAV=SOLA,UEF5 NA UETFUEF5,ABN AMRO Clearing Bank N.V. Baader Bank AG Banca IMI S.p.A. Bank Julius Baer & Co. AG Barclays Capital Securities Limited Bluefin Europe LLP Citigroup Global Markets Limited Credit Suisse Sec. (Europe) Limited Deutsche Bank AG DRW Global Markets Ltd Flow Traders B.V. Goldman Sachs International HSBC Bank plc Jane Street Financial Limited JP Morgan Securities PLC Merrill Lynch International Morgan Stanley & Co International plc Optiver V.O.F RBC Europe Ltd Societe Generale Susquehanna International Securities Limited UBS AG UniCredit Bank AG Virtu Financial Ireland Limited
LU1048313891,London Stock Exchange,GBX,UC79,UC79.L IMSRGBAINAV=SOLA,UC79 LN UETFUC79,ABN AMRO Clearing Bank N.V. Baader Bank AG Banca IMI S.p.A. Bank Julius Baer & Co. AG Barclays Capital Securities Limited Bluefin Europe LLP Citigroup Global Markets Limited Credit Suisse Sec. (Europe) Limited Deutsche Bank AG DRW Global Markets Ltd Flow Traders B.V. Goldman Sachs International HSBC Bank plc Jane Street Financial Limited JP Morgan Securities PLC Merrill Lynch International Morgan Stanley & Co International plc Optiver V.O.F RBC Europe Ltd Societe Generale Susquehanna International Securities Limited UBS AG UniCredit Bank AG Virtu Financial Ireland Limited
LU1048313891,SIX Swiss Exchange,USD,MSRUSA,MSRUSA.S MSRUSAUSDINAV=SOLA,MSRUSA SW IMSRUSA,ABN AMRO Clearing Bank N.V. Baader Bank AG Banca IMI S.p.A. Bank Julius Baer & Co. AG Barclays Capital Securities Limited Bluefin Europe LLP Citigroup Global Markets Limited Credit Suisse Sec. (Europe) Limited Deutsche Bank AG DRW Global Markets Ltd Flow Traders B.V. Goldman Sachs International HSBC Bank plc Jane Street Financial Limited JP Morgan Securities PLC Merrill Lynch International Morgan Stanley & Co International plc Optiver V.O.F RBC Europe Ltd Societe Generale Susquehanna International Securities Limited UBS AG UniCredit Bank AG Virtu Financial Ireland Limited
LU1048313891,XETRA,EUR,UEF5,UEF5.DE IMSREUAINAV=SOLA,UEF5 GY UETFUEF5,ABN AMRO Clearing Bank N.V. Baader Bank AG Banca IMI S.p.A. Bank Julius Baer & Co. AG Barclays Capital Securities Limited Bluefin Europe LLP Citigroup Global Markets Limited Credit Suisse Sec. (Europe) Limited Deutsche Bank AG DRW Global Markets Ltd Flow Traders B.V. Goldman Sachs International HSBC Bank plc Jane Street Financial Limited JP Morgan Securities PLC Merrill Lynch International Morgan Stanley & Co International plc Optiver V.O.F RBC Europe Ltd Societe Generale Susquehanna International Securities Limited UBS AG UniCredit Bank AG Virtu Financial Ireland Limited
IE00B3VWM098,London Stock Exchange,GBX,CUS1,- -,- -,-
IE00B3VWM098,gettex,EUR,SXRG,- -,- -,-
IE00B3VWM098,Stuttgart Stock Exchange,EUR,SXRG,- -,- -,-
IE00B3VWM098,Bolsa Mexicana de Valores,MXN,-,CUSSN.MX,CUSSN MM,
IE00B3VWM098,Borsa Italiana,EUR,CSUSS,CSUSS.MI IXM0071.DE,CSUSS IM IXM0071,
IE00B3VWM098,London Stock Exchange,USD,CUSS,CUSS.L IXM007.DE,CUSS LN IXM007,
IE00B3VWM098,London Stock Exchange,GBP,-,CUS1.L IXM0072.DE,CUS1 LN IXM0072,
IE00B3VWM098,SIX Swiss Exchange,USD,CSUSS,CSUSS.S IXM007.DE,CSUSS SE IXM007,
IE00B3VWM098,XETRA,EUR,SXRG,SXRG.DE IXM0071.DE,SXRG GY IXM0071,
IE000D3BWBR2,Euronext Amsterdam,USD,I50D,I50D.AS,I50D NA,
IE000D3BWBR2,London Stock Exchange,GBP,I50D,,,
LU1650488494,Borsa Italiana,EUR,EM35,- -,- -,-
LU1650488494,gettex,EUR,LYQ3,- -,- -,-
LU1650488494,Stuttgart Stock Exchange,EUR,LYQ3,- -,- -,-
LU1650488494,Borsa Italiana,EUR,-,EM35.MI EM35INAV=SOLA,EM35 IM EM35IV,Societe Generale Corporate and Investment Banking
LU1650488494,Euronext Paris,EUR,MTB,MTB.PA EM35INAV=SOLA,MTB FP EM35IV,Societe Generale Corporate and Investment Banking
LU1650488494,XETRA,EUR,LYQ3,LYQ3.DE EM35INAV=SOLA,LYQ3 GY EM35IV,Societe Generale Corporate and Investment Banking
IE00BJZ2DD79,gettex,EUR,XRS2,- -,- -,-
IE00BJZ2DD79,Stuttgart Stock Exchange,EUR,XRS2,- -,- -,-
IE00BJZ2DD79,Borsa Italiana,EUR,XRS2,XRS2.MI 0J95INAV.DE,XRS2 IM XRS2INVE,
IE00BJZ2DD79,London Stock Exchange,GBX,XRSG,XRSG.L 0J96INAV.DE,XRSG LN XRS2INVU,
IE00BJZ2DD79,London Stock Exchange,USD,XRSU,XRSU.L 0JBPINAV.DE,XRSU LN XRSGINVG,
IE00BJZ2DD79,SIX Swiss Exchange,CHF,XRS2,XRS2.S,XRS2 SW,
IE00BJZ2DD79,SIX Swiss Exchange,USD,XRS2,,,
IE00BJZ2DD79,Stockholm Stock Exchange,SEK,-,XRS2.ST 3XJ5INAV.DE,XRS2 SS XRS2INVS,
IE00BJZ2DD79,XETRA,EUR,XRS2,XRS2.DE,XRS2 GY,
IE00BHZRR147,gettex,EUR,FLXC,- -,- -,-
IE00BHZRR147,Stuttgart Stock Exchange,EUR,FLXC,- -,- -,-
IE00BHZRR147,Borsa Italiana,EUR,FLXC,FLXC.MI 0YSEINAV.DE,FLXC IM FLXCIVEU,Goldenberg Hehmeyer LLP
IE00BHZRR147,Euronext Amsterdam,EUR,FLXC,FLX4.AS 0YSEINAV.DE,FLXC NA FLXCIVEU,Goldenberg Hehmeyer LLP
IE00BHZRR147,London Stock Exchange,USD,FLXC,FLXC.L 0YSHINAV.DE,FLXC LN FLXCUSIV,Goldenberg Hehmeyer LLP
IE00BHZRR147,London Stock Exchange,GBP,FRCH,FLRC.L 0YSGINAV.DE,FLRC LN FLRCGBIV,Goldenberg Hehmeyer LLP
IE00BHZRR147,SIX Swiss Exchange,USD,FLXC,FLXC.S 0YSHINAV.DE,FLXC SW FLXCUSIV,Goldenberg Hehmeyer LLP
IE00BHZRR147,XETRA,EUR,FLXC,FLXC.DE 0YSEINAV.DE,FLXC GY FLXCIVEU,Goldenberg Hehmeyer LLP
IE00B7J7TB45,gettex,EUR,IS0X,- -,- -,-
IE00B7J7TB45,Stuttgart Stock Exchange,EUR,IS0X,- -,- -,-
IE00B7J7TB45,Bolsa Mexicana de Valores,MXN,-,CRPSN.MX,CRPSN MM,
IE00B7J7TB45,Borsa Italiana,EUR,CORP,CORP CORPEINAV.DE,CORP IM INAVCORE,
IE00B7J7TB45,London Stock Exchange,USD,CORP,ISCORP.L CORPUINAV.DE,CORP LN INAVCORU,
IE00B7J7TB45,London Stock Exchange,GBP,CRPS,CRPS.L CORPGINAV.DE,CRPS LN INAVCORG,
IE00B7J7TB45,SIX Swiss Exchange,USD,CORP,CORP.S CORPUINAV.DE,CORP SE INAVCORU,
IE00B7J7TB45,XETRA,EUR,IS0X,IS0X.DE CORPUINAV.DE,IS0X GY INAVCORU,
IE00BKX55Q28,gettex,EUR,VMID,- -,- -,-
IE00BKX55Q28,Stuttgart Stock Exchange,EUR,VMID,- -,- -,-
IE00BKX55Q28,Frankfurt Stock Exchange,EUR,-,,IVMID,
IE00BKX55Q28,London Stock Exchange,GBP,VMID,VMID.L,VMID LN IVMIDGBP,
IE00BKX55Q28,SIX Swiss Exchange,CHF,VMID,VMID.S,VMID SW IVMIDCHF,
IE00BKX55Q28,XETRA,EUR,VMID,VMID.DE,VMID GY IVMID,
IE00B2QWCY14,London Stock Exchange,GBX,ISP6,- -,- -,-
IE00B2QWCY14,gettex,EUR,IUS3,- -,- -,-
IE00B2QWCY14,Stuttgart Stock Exchange,EUR,IUS3,- -,- -,-
IE00B2QWCY14,Bolsa Mexicana de Valores,MXN,-,IDP6N.MX,IDP6N MM,
IE00B2QWCY14,London Stock Exchange,USD,IDP6,IDP6.L 4MYHGBPINAV.DE,IDP6 LN INAVSPG,
IE00B2QWCY14,London Stock Exchange,GBP,-,ISP6.L 4MYHGBPINAV.DE,ISP6 LN INAVSPG,
IE00B2QWCY14,SIX Swiss Exchange,USD,IDP6,IDP6.S 4MYBUSDINAV.DE,IDP6 SE INAVSPU,
IE00B2QWCY14,XETRA,EUR,IUS3,IUS3.DE 4MYHGBPINAV.DE,IUS3 GY INAVSPG,
IE00016PSX47,Borsa Italiana,EUR,ESGWO,- -,- -,-
IE00016PSX47,gettex,EUR,MWOP,- -,- -,-
IE00016PSX47,Borsa Italiana,EUR,-,ESGWO.MI IMWOPINAV=SOLA,ESGWO IM IMWOPEIV,BNP Paribas Arbitrage
IE00016PSX47,SIX Swiss Exchange,USD,ESGWO,ESGWO.S IMWOPUSDINAV=SOLA,ESGWO SW IMWOPUIV,BNP Paribas Arbitrage
IE00016PSX47,SIX Swiss Exchange,CHF,ESGWO,ESGWS.S IMWOPCHFINAV=SOLA,ESGWOCHF SW MWOPCHIV,BNP Paribas Arbitrage
IE00016PSX47,XETRA,USD,MWOR,MWOPUSD.DE IMWOPUSDINAV=SOLA,MWOR GY IMWOPUIV,BNP Paribas Arbitrage
IE00016PSX47,XETRA,EUR,MWOP,MWOP.DE IMWOPINAV=SOLA,MWOP GY IMWOPEIV,BNP Paribas Arbitrage
DE000ETFL011,gettex,EUR,EL4A,- -,- -,-
DE000ETFL011,Stuttgart Stock Exchange,EUR,EL4A,- -,- -,-
DE000ETFL011,XETRA,EUR,EL4A,ETFGDAXI.DE IGDAXI.DE,ETFDAX GR IDAX,BNP Paribas
IE00BYM11H29,Bolsa Mexicana de Valores,MXN,-,ACWIAN.MX,ACWIAN MM,UBS AG
IE00BYM11H29,Borsa Italiana,EUR,ACWIA,ACWIA.MI IACWIANAV=SOLA,ACWIA IM UETFACWI,UBS AG
IE00BYM11H29,SIX Swiss Exchange,USD,ACWIA,ACWIA.S IACWUSDNAV=SOLA,ACWIA SW UETFACIV,UBS AG
IE00BHZPJ783,gettex,EUR,EDM6,- -,- -,-
IE00BHZPJ783,Borsa Italiana,EUR,ESEG,ESEG.MI 0YQEINAV.DE,ESEG IM 0YQEEUR,
IE00BHZPJ783,SIX Swiss Exchange,EUR,EDM6,EDM6.S 0YQEINAV.DE,EDM6 SE INAVED26,
IE00BHZPJ783,XETRA,EUR,EDM6,EDM6.DE 0YQEINAV.DE,EDM6 GY INAVED26,
JE00BN2CJ301,Borsa Italiana,EUR,WGLD,- -,- -,-
JE00BN2CJ301,London Stock Exchange,GBX,GLDW,- -,- -,-
JE00BN2CJ301,London Stock Exchange,USD,WGLD,- -,- -,-
JE00BN2CJ301,Euronext Paris,EUR,WGLD,- -,- -,-
JE00BN2CJ301,XETRA,EUR,WGLD,- -,- -,-
JE00BN2CJ301,gettex,EUR,WGLD,- -,- -,-
IE00BG47KH54,gettex,EUR,VAGF,- -,- -,-
IE00BG47KH54,Borsa Italiana,EUR,VAGF,,IVAGFEUR,
IE00BG47KH54,Frankfurt Stock Exchange,EUR,-,,IVAGFEUR,
IE00BG47KH54,XETRA,EUR,VAGF,VAGF.DE,VAGF GY IVAGFEUR,
IE00BYVQ9F29,gettex,EUR,NQSE,- -,- -,-
IE00BYVQ9F29,Stuttgart Stock Exchange,EUR,NQSE,- -,- -,-
IE00BYVQ9F29,XETRA,EUR,NQSE,NQSE.DE 18FXINAV.DE,NQSE GY INAVNQSE,
LU2178481649,gettex,EUR,XZE5,- -,- -,-
LU2178481649,Borsa Italiana,EUR,XZE5,XZE5.MI XZE5CINAV=SOLA,XZE5 IM XZE5CHIV,
LU2178481649,London Stock Exchange,GBP,XZE5,XZE5.L XZE5EINAV=SOLA,XZE5 LN XZE5EIV,
LU2178481649,SIX Swiss Exchange,CHF,XZE5,XZE5.S,XZE5 SW,
LU2178481649,XETRA,EUR,XZE5,XZE5.DE,XZE5 GY,
IE00BHXMHL11,gettex,EUR,4UBQ,- -,- -,-
IE00BHXMHL11,Bolsa Mexicana de Valores,MXN,-,S5ESGN.MX,S5ESGN MM,
IE00BHXMHL11,Borsa Italiana,EUR,SPESG,SPESGU.MI SPESEURINAV=SOLA,SPESG IM SPESEUIV,Baader Bank AG Banca IMI S.p.A. Bank Julius Baer & Co. AG Citigroup Global Markets Limited Credit Suisse Sec. (Europe) Limited DRW Global Markets Ltd Flow Traders B.V. Goldman Sachs International HSBC Bank plc Jane Street Financial Limited Morgan Stanley & Co International plc Optiver V.O.F RBC Europe Ltd Societe Generale Susquehanna International Securities Limited UBS AG UniCredit Bank AG Virtu Financial Ireland Limited
IE00BHXMHL11,SIX Swiss Exchange,USD,S5ESG,S5ESG.S S5ESUSDINAV=SOLA,S5ESG SW S5ESUSIV,Baader Bank AG Banca IMI S.p.A. Bank Julius Baer & Co. AG Citigroup Global Markets Limited Credit Suisse Sec. (Europe) Limited DRW Global Markets Ltd Flow Traders B.V. Goldman Sachs International HSBC Bank plc Jane Street Financial Limited Morgan Stanley & Co International plc Optiver V.O.F RBC Europe Ltd Societe Generale Susquehanna International Securities Limited UBS AG UniCredit Bank AG Virtu Financial Ireland Limited
IE00BHXMHL11,SIX Swiss Exchange,CHF,S5ESG,SP5CHAA.S S5ESGCHFINAV=SOLA,SP5CHA SW S5ESCHIV,Baader Bank AG Banca IMI S.p.A. Bank Julius Baer & Co. AG Citigroup Global Markets Limited Credit Suisse Sec. (Europe) Limited DRW Global Markets Ltd Flow Traders B.V. Goldman Sachs International HSBC Bank plc Jane Street Financial Limited Morgan Stanley & Co International plc Optiver V.O.F RBC Europe Ltd Societe Generale Susquehanna International Securities Limited UBS AG UniCredit Bank AG Virtu Financial Ireland Limited
IE00BHXMHL11,XETRA,EUR,4UBQ,4UBQ.DE SPESEURINAV=SOLA,4UBQ GY SPESEUIV,Baader Bank AG Banca IMI S.p.A. Bank Julius Baer & Co. AG Citigroup Global Markets Limited Credit Suisse Sec. (Europe) Limited DRW Global Markets Ltd Flow Traders B.V. Goldman Sachs International HSBC Bank plc Jane Street Financial Limited Morgan Stanley & Co International plc Optiver V.O.F RBC Europe Ltd Societe Generale Susquehanna International Securities Limited UBS AG UniCredit Bank AG Virtu Financial Ireland Limited
LU0274221281,gettex,EUR,XSMI,- -,- -,-
LU0274221281,Borsa Italiana,EUR,XSMI,XSMI.MI XSMINAVCHF.DE,XSMI IM XSMIINVC,
LU0274221281,SIX Swiss Exchange,CHF,XSMI,XSMI.S,XSMI SW,
LU0274221281,Stuttgart Stock Exchange,EUR,DBXS,XSMI.SG XSMINAV.DE,XSMI GS XSMIINAV,
LU0274221281,XETRA,EUR,XSMI,XSMI.DE,XSMI GY,
LU1834983477,gettex,EUR,LBNK,- -,- -,-
LU1834983477,Borsa Italiana,EUR,BNK,,,
LU1834983477,Borsa Italiana,EUR,-,LYXBNK.MI BNKINAV=SOLA,BNK IM BNKIV,Lang & Schwarz Société Générale
LU1834983477,Euronext Paris,EUR,BNK,LYXBNK.PA BNKINAV=SOLA,BNK FP BNKIV,Lang & Schwarz Société Générale
LU1834983477,London Stock Exchange,GBX,CB5,CB5.L ICB5INAV=SOLA,CB5 LN ICB5GXIV,Lang & Schwarz Société Générale
LU1834983477,SIX Swiss Exchange,EUR,LYBNK,LYBNK.S BNKINAV=SOLA,LYBNK SW BNKIV,Lang & Schwarz Société Générale
LU1834983477,XETRA,EUR,LBNK,LBNK.DE BNKINAV=SOLA,LBNK GY BNKIV,Lang & Schwarz Société Générale
IE00BGQYRS42,Borsa Italiana,EUR,XUTC,- -,- -,-
IE00BGQYRS42,gettex,EUR,XUTC,- -,- -,-
IE00BGQYRS42,Stuttgart Stock Exchange,EUR,XUTC,- -,- -,-
IE00BGQYRS42,London Stock Exchange,GBX,XSTC,XSTC.L XUTCUSDINAV=SOLA,XSTC LN XUTCUSIV,
IE00BGQYRS42,London Stock Exchange,USD,XUTC,XUTC.L XSTCINAV=SOLA,XUTC LN XSTCGBIV,
IE00BGQYRS42,SIX Swiss Exchange,USD,XUTC,XUTCEURINAV=SOLA,XUTCEUIV,
IE00BGQYRS42,SIX Swiss Exchange,CHF,XUTC,XUTC.S XUTCEURINAV=SOLA,XUTC SW XUTCEUIV,
IE00BGQYRS42,XETRA,EUR,XUTC,XUTC.DE,XUTC GY,
IE000U7L59A3,gettex,EUR,CBUC,- -,- -,-
IE000U7L59A3,XETRA,EUR,CBUC,CBUC.DE CXPJEUR=INAV,CBUC GY INVUESG1,
DE000A0Q4RZ9,gettex,EUR,EXVM,- -,- -,-
DE000A0Q4RZ9,Stuttgart Stock Exchange,EUR,EXVM,- -,- -,-
DE000A0Q4RZ9,Borsa Italiana,EUR,EXVM,EBMMEX.MI EBMMNAV.DE,EXVM IM EBMMNAV,
DE000A0Q4RZ9,XETRA,EUR,EXVM,EBMMEX.DE EBMMNAV.DE,EBMMEX GY EBMMNAV,
IE00B3DKXQ41,gettex,EUR,EUN4,- -,- -,-
IE00B3DKXQ41,Stuttgart Stock Exchange,EUR,EUN4,- -,- -,-
IE00B3DKXQ41,Borsa Italiana,EUR,IEAG,IEAG.MI EABEUR.DE,IEAG IM INAVEABE,
IE00B3DKXQ41,Euronext Amsterdam,EUR,IEAG,IEAG.AS EABEUR.DE,IEAG NA INAVEABE,
IE00B3DKXQ41,London Stock Exchange,GBP,SEAG,SEAG.L EABGBP.DE,SEAG LN INAVEABG,
IE00B3DKXQ41,SIX Swiss Exchange,CHF,IEAG,IEAG.S EABCHF.DE,IEAG SE INAVEABC,
IE00B3DKXQ41,XETRA,EUR,EUN4,EUN4.DE EABGBP.DE,EUN4 GY INAVEABG,
IE00BG0J4957,gettex,EUR,UDHY,- -,- -,-
IE00BG0J4957,London Stock Exchange,USD,HYUS,HYUS.L,HYUS LN,
IE00BG0J4957,SIX Swiss Exchange,USD,HYUS,,HYUS SE,
IE00BG0J4957,XETRA,EUR,UDHY,UDHY.DE 0DJGEUR=INAV,UDHY GY INAVHYUE,
IE00B3VSSL01,London Stock Exchange,GBX,XLKQ,- -,- -,-
IE00B3VSSL01,gettex,EUR,SML3,- -,- -,-
IE00B3VSSL01,Borsa Italiana,EUR,XLKS,XLKS.MI X23CINAV.DE,XLKS IM XLKSINE,Banca IMI Commerzbank Flow Traders KCG Susquehanna UniCredit Virtu Financial
IE00B3VSSL01,London Stock Exchange,USD,XLKS,XLKS.L XLKSINAV.DE,XLKS LN XLKSIN,Banca IMI Commerzbank Flow Traders KCG Susquehanna UniCredit Virtu Financial
IE00B3VSSL01,London Stock Exchange,GBP,-,XLKQ.L XLKSINAV.DE,XLKQ LN XLKSIN,Banca IMI Commerzbank Flow Traders KCG Susquehanna UniCredit Virtu Financial
IE00B3VSSL01,SIX Swiss Exchange,USD,XLKS,XLKS.S XLKSINAV.DE,XLKS SW XLKSIN,Banca IMI Commerzbank Flow Traders KCG Susquehanna UniCredit Virtu Financial
IE00BNRQM384,gettex,EUR,EQQX,- -,- -,-
IE00BNRQM384,London Stock Exchange,GBX,EQSG,4K14GBPINAV.DE,EQSGIN,Flow Traders
IE00BNRQM384,London Stock Exchange,USD,EQQS,EQQS.L 4K13USDINAV.DE,EQQS LN EQQSIN,Flow Traders
IE00BNRQM384,London Stock Exchange,GBP,-,EQSG.L 4K14GBPINAV.DE,EQSG LN EQSGIN,Flow Traders
IE00BNRQM384,SIX Swiss Exchange,USD,EQQS,EQQS.S 4K13USDINAV.DE,EQQS SW EQQSIN,Flow Traders
IE00BNRQM384,XETRA,EUR,EQQX,EQQX.DE 4K12EURINAV.DE,EQQX GY EQQXIN,Flow Traders
IE00BYM11K57,Borsa Italiana,EUR,ACWIE,ACWIE.MI IACWIEINAV=SOLA,ACWIE IM UETF0029,UBS AG
IE00BYM11K57,SIX Swiss Exchange,EUR,ACWIE,ACWIE.S IACWIEINAV=SOLA,ACWIE SW UETF0029,UBS AG
LU1109943388,gettex,EUR,XHYA,- -,- -,-
LU1109943388,Stuttgart Stock Exchange,EUR,XHYA,- -,- -,-
LU1109943388,Borsa Italiana,EUR,XHYA,XHYA.MI,XHYA IM,
LU1109943388,XETRA,EUR,XHYA,XHYA.DE XHYAEURINAV=SOLA,XHYA GY XHYAEUIV,
IE00BGCSB447,gettex,EUR,OM3G,- -,- -,-
IE00BGCSB447,Bolsa Mexicana de Valores,MXN,-,ERNAN.MX,ERNAN MM,
IE00BGCSB447,London Stock Exchange,USD,ERNA,ERNA.L 0X35INAV.DE,ERNA LN INAVERNU,
LU1829218749,gettex,EUR,LYTR,- -,- -,-
LU1829218749,Stuttgart Stock Exchange,EUR,LYTR,- -,- -,-
LU1829218749,Borsa Italiana,EUR,COMO,- -,- -,-
LU1829218749,Borsa Italiana,EUR,-,COMO.MI CRBEURINAV=SOLA,COMO IM CRBEURIV,Lang & Schwarz Société Générale
LU1829218749,Euronext Paris,EUR,COMO,COMO.PA CRBEURINAV=SOLA,COMO FP CRBEURIV,Lang & Schwarz Société Générale
LU1829218749,London Stock Exchange,GBX,COMG,COMG.L CRBLINAV=SOLA,COMG LN CRBLIV,Lang & Schwarz Société Générale
LU1829218749,London Stock Exchange,USD,COMU,COMU.L CRBUSDINAV=SOLA,COMU LN CRBUSDIV,Lang & Schwarz Société Générale
LU1829218749,SIX Swiss Exchange,CHF,COMO,COMOCH.S CBCOMMCHFINAV=SOLA,COMOCH SW CBCOMMCH,Lang & Schwarz Société Générale
LU1829218749,SIX Swiss Exchange,USD,COMO,COMO.S CRBUSDINAV=SOLA,COMO SW CRBUSDIV,Lang & Schwarz Société Générale
LU1829218749,XETRA,EUR,LYTR,LYTR.DE CRBEURINAV=SOLA,LYTR GY CRBEURIV,Lang & Schwarz Société Générale
IE000APK27S2,Borsa Italiana,EUR,AEGE,- -,- -,-
IE000APK27S2,gettex,EUR,AEGE,- -,- -,-
IE000APK27S2,XETRA,EUR,AEGE,AEGE.DE DN5BEUR=INAV,AEGE GY INAVAGE2,
LU1407892592,gettex,EUR,LYTG,- -,- -,-
LU1407892592,Euronext Paris,EUR,GILS,GILS.PA GILSINAV=SOLA,GILS FP GILSIV,Societe Generale Corporate and Investment Banking
LU1407892592,London Stock Exchange,GBX,GILS,GILS.L GILSGBXINAV=SOLA,GILS LN GILSGBIV,Societe Generale Corporate and Investment Banking
IE00BMFKG444,gettex,EUR,XNAS,- -,- -,-
IE00BMFKG444,Borsa Italiana,EUR,XNAS,XNAS.MI XNASEURINAV=SOLA,XNAS IM XNASEUIV,
IE00BMFKG444,London Stock Exchange,USD,XNAS,XNAS.L XNASCHFINAV=SOLA,XNAS LN XNASCHIV,
IE00BMFKG444,London Stock Exchange,GBP,XNAQ,XNAQ.L XNASUSDINAV=SOLA,XNAQ LN XNASUSIV,
IE00BMFKG444,SIX Swiss Exchange,CHF,XNAS,XNAS.S XNASGBPINAV=SOLA,XNAS SW XNASGBIV,
IE00BMFKG444,Stockholm Stock Exchange,SEK,-,XNAS.ST,XNAS SS,
IE00BMFKG444,XETRA,EUR,XNAS,XNAS.DE,XNAS GY,
IE00B57X3V84,London Stock Exchange,GBX,IGSG,- -,- -,-
IE00B57X3V84,gettex,EUR,IUSL,- -,- -,-
IE00B57X3V84,Stuttgart Stock Exchange,EUR,IUSL,- -,- -,-
IE00B57X3V84,Bolsa Mexicana de Valores,MXN,-,IGSUN.MX,IGSUN MM,
IE00B57X3V84,Euronext Amsterdam,EUR,IGSG,IGSG.AS IGSGEINAV.DE,IGSG NA INAVGSUE,
IE00B57X3V84,London Stock Exchange,USD,IGSU,IGSU.L IGSGUINAV.DE,IGSU LN INAVGSUU,
IE00B57X3V84,London Stock Exchange,GBP,-,IGSG.L IGSGGINAV.DE,IGSG LN INAVGSUG,
IE00B57X3V84,XETRA,EUR,IUSL,IUSL.DE IGSGUINAV.DE,IUSL GY INAVGSUU,
IE000QDFFK00,XETRA,USD,ANAU,- -,- -,-
IE000QDFFK00,gettex,EUR,ANAV,- -,- -,-
IE000QDFFK00,Borsa Italiana,EUR,ANAU,- -,- -,-
IE000QDFFK00,SIX Swiss Exchange,USD,ANAU,,,
IE000QDFFK00,XETRA,EUR,ANAV,,,
LU0950674332,gettex,EUR,SEAC,- -,- -,-
LU0950674332,Stuttgart Stock Exchange,EUR,SEAC,- -,- -,-
LU0950674332,Bolsa Mexicana de Valores,MXN,-,WSRUSN.MX,WSRUSN MM,
LU0950674332,Borsa Italiana,EUR,WSRUS,WSRUS.MI WSRUSEURINAV=SOLA,WSRUS IM UETFSEAC,ABN AMRO Clearing Bank N.V. Baader Bank AG Banca IMI S.p.A. Bank Julius Baer & Co. AG Barclays Capital Securities Limited Bluefin Europe LLP Citigroup Global Markets Limited Credit Suisse Sec. (Europe) Limited Deutsche Bank AG DRW Global Markets Ltd Flow Traders B.V. Goldman Sachs International HSBC Bank plc Jane Street Financial Limited JP Morgan Securities PLC Merrill Lynch International Morgan Stanley & Co International plc Optiver V.O.F RBC Europe Ltd Societe Generale Susquehanna International Securities Limited UBS AG UniCredit Bank AG Virtu Financial Ireland Limited
