symbol,isin,name,currency,size,domicile,exchange,instrument,ter,ticker,wkn
IE000ESLTCW9,IE000ESLTCW9,Invesco Euro Government Bond 7-10 Year UCITS ETF Acc,EUR,1,Ireland,"gettex, XETRA",ETF,0.1,EBXA,A411ZK
IE000RH1ZG27,IE000RH1ZG27,Janus Henderson USD Mortgage-Backed Securities Active Core UCITS ETF USD Dist.,USD,1,Ireland,London,ETF,0.35,JMBD,A40VN6
IE000BW2B3J3,IE000BW2B3J3,First Trust Bloomberg Scarce Resources UCITS ETF Class A Accumulation,USD,1,Ireland,"London, Borsa Italiana",ETF,0.65,SCAR,A3ET25
IE00BKS2X200,IE00BKS2X200,First Trust Low Duration Global Government Bond UCITS ETF GBP Hedged dist,GBP,1,Ireland,London,ETF,0.55,FGOV,A2PTJ7
IE000JCGTOP1,IE000JCGTOP1,Ossiam Bloomberg USA PAB UCITS ETF 1A (EUR Hedged),EUR,1,Ireland,"Euronext Paris, SIX Swiss Exchange",ETF,0.15,OP7H,A3DQKM
IE00BLCHK052,IE00BLCHK052,Global X FinTech UCITS ETF USD Distributing,USD,1,Ireland,London,ETF,0.6,FING,A2QR34
IE000T4LTZ00,IE000T4LTZ00,JPMorgan All Country Research Enhanced Index Equity Active UCITS ETF EUR (acc),EUR,1,Ireland,"gettex, XETRA",ETF,0.25,JREW,A40FFA
LU2697597719,LU2697597719,BNP Paribas Easy ESG Enhanced EUR Government Bond UCITS ETF Distribution,EUR,1,Luxembourg,"gettex, XETRA, Euronext Paris, SIX Swiss Exchange",ETF,0.12,BJLQ,A400LQ
LU2800573128,LU2800573128,BNP Paribas Easy MSCI Japan Min TE UCITS ETF USD,USD,1,Luxembourg,Euronext Paris,ETF,0.15,EJAPU,A40C8B
IE000IX54FW5,IE000IX54FW5,iShares US Equity Enhanced Active UCITS ETF GBP Hedged (Acc),GBP,1,Ireland,"gettex, London",ETF,0.2,Z1J0,A40UH8
IE000S6476U8,IE000S6476U8,UBS S&P USA Dividend Aristocrats ESG Elite UCITS ETF hEUR dis,EUR,1,Ireland,Borsa Italiana,ETF,0.23,SPDE,A3D46G
JE00B24DMD55,JE00B24DMD55,WisdomTree Energy Longer Dated,USD,1,Jersey,"gettex, XETRA, London",ETC,0.49,9GAG,A0SVXU
IE000Q0UH3Y7,IE000Q0UH3Y7,iShares iBonds Dec 2028 Term EUR Corporate Crossover UCITS ETF EUR (Dist),EUR,1,Ireland,"gettex, XETRA",ETF,0.2,28IX,A41A37
IE000WZU35H0,IE000WZU35H0,AXA IM MSCI World Equity PAB UCITS ETF USD Dist,USD,1,Ireland,"gettex, XETRA",ETF,0.2,AWST,A40DKV
IE00BFMM9235,IE00BFMM9235,iShares Italy Government Bond UCITS ETF USD Hedged (Acc),USD,1,Ireland,"gettex, London",ETF,0.22,EDMA,A2JGQJ
LU2977997381,LU2977997381,Amundi Core USD Corporate Bond UCITS ETF EUR Hedged Acc,EUR,1,Luxembourg,"gettex, XETRA",ETF,0.09,CBDE,ETF244
IE000WPH0239,IE000WPH0239,AXA IM US Treasury 25+ Year UCITS ETF USD Dist,USD,1,Ireland,"gettex, XETRA",ETF,0.07,A2DT,A40PU2
IE000N85G7P8,IE000N85G7P8,Amundi Core MSCI USA UCITS ETF EUR Hedged (Acc),EUR,1,Ireland,XETRA,ETF,0.07,,ETF294
LU2368674045,LU2368674045,Amundi Index Euro Aggregate SRI UCITS ETF DR Hedged GBP (C),GBP,1,Luxembourg,London,ETF,0.18,EAHG,A3CV8Z
IE0005HNE843,IE0005HNE843,WisdomTree Europe Value UCITS ETF EUR (Acc),EUR,1,Ireland,"XETRA, London, Borsa Italiana",ETF,0.25,,A41EYR
IE000XFP47S2,IE000XFP47S2,iShares Broad Global Government Bond UCITS ETF EUR Hedged (Acc),EUR,1,Ireland,"gettex, XETRA",ETF,0.13,CEMB,A417ZG
IE000A9QV382,IE000A9QV382,iShares France Government Bond UCITS ETF USD Hedged (Dist),USD,0,Ireland,"gettex, Euronext Amsterdam",ETF,0.22,CBU7,A3DUX1
GB00BQ991Q22,GB00BQ991Q22,1Valour Bitcoin Physical Carbon Neutral,USD,0,United Kingdom,"gettex, XETRA",ETN,1.49,1VBT,A3G5PQ
IE000RN036E0,IE000RN036E0,First Trust Alerian Disruptive Technology Real Estate UCITS ETF Acc,USD,0,Ireland,"gettex, XETRA, London",ETF,0.6,FTGT,A3DGK2
IE000YZLMXT9,IE000YZLMXT9,First Trust Growth Strength UCITS ETF Class A Accumulation,USD,0,Ireland,London,ETF,0.6,FTGS,A407HR
IE000I0U8OO3,IE000I0U8OO3,iShares Broad Global Government Bond UCITS ETF USD (Acc),USD,0,Ireland,"London, Euronext Amsterdam",ETF,0.1,IGBD,A419YZ
IE000OHEH5Y9,IE000OHEH5Y9,Invesco Global Enhanced Equity UCITS ETF EUR PfHdg Acc,EUR,0,Ireland,"gettex, XETRA, Borsa Italiana",ETF,0.29,IQGE,A41005
LU2868144093,LU2868144093,BNP Paribas Easy JPM ESG EMBI Global Diversified Composite UCITS ETF GBP Hedged,GBP,0,Luxembourg,XETRA,ETF,0.26,BJL2,A40KQT
LU2616776444,LU2616776444,BNP Paribas Easy USD Corporate Bond SRI Fossil Free UCITS ETF Dist,USD,0,Luxembourg,"XETRA, Euronext Paris",ETF,0.2,BJLK,A3D4LG
CH1263519394,CH1263519394,CF Crypto Momentum ETP,USD,0,Switzerland,XETRA,ETN,1.59,CFMM,A3G5R2
BGCZPX003174,BGCZPX003174,Expat Czech PX UCITS ETF,EUR,0,Bulgaria,"XETRA, Stuttgart",ETF,1.38,CZX,A2JAG6
IE000OAZZ3X6,IE000OAZZ3X6,UBS S&P 500 Equal Weight SF UCITS ETF USD dis,USD,0,Ireland,London,ETF,0.12,S5EW,A40WU1
IE00079WNSI6,IE00079WNSI6,First Trust US Equity Income UCITS ETF GBP Hedged Distributing,GBP,0,Ireland,London,ETF,0.55,UIGB,A3EE6M
IE000RE0SQM6,IE000RE0SQM6,JPMorgan US Equity Premium Income Active UCITS ETF EUR (Dist),EUR,0,Ireland,"gettex, XETRA, Borsa Italiana",ETF,0.35,JIPD,A41JQP
IE000ATRYEA4,IE000ATRYEA4,iShares MSCI USA SRI UCITS ETF EUR Hedged (Acc),EUR,0,Ireland,"gettex, XETRA",ETF,0.23,CEMI,A41F44
IE000UP2BIZ9,IE000UP2BIZ9,Xtrackers S&P 500 UCITS ETF 4D,USD,0,Ireland,"gettex, XETRA, London",ETF,0.05,X5SP,
IE000YD0IAD2,IE000YD0IAD2,iShares MSCI USA Swap UCITS ETF EUR Hedged (Dist),EUR,0,Ireland,"gettex, XETRA",ETF,0.05,3SUU,A414JB
IE000CQMYME2,IE000CQMYME2,JPMorgan USD High Yield Bond Active UCITS ETF USD EUR Hedged (Acc),EUR,0,Ireland,XETRA,ETF,0.45,,A41RS6
LU1655103643,LU1655103643,Ossiam Bloomberg Japan PAB NR UCITS ETF 1C (EUR),EUR,0,Luxembourg,"gettex, XETRA, Euronext Paris, SIX Swiss Exchange",ETF,0.19,OP5E,A2DVG4
IE000TAV7246,IE000TAV7246,Vanguard U.S. Treasury 1-3 Year Bond UCITS ETF EUR Hedged Acc,EUR,0,Ireland,"gettex, XETRA, Borsa Italiana, Euronext Amsterdam",ETF,0.1,VUDE,A41E0J
IE000JL9SV51,IE000JL9SV51,Janus Henderson Global High Yield Fallen Angels Paris-aligned Climate Core UCITS ETF USD Acc.,USD,0,Ireland,London,ETF,0.5,THFA,A3EFLB
IE000E9XXE77,IE000E9XXE77,iShares MSCI EMU Climate Transition Aware UCITS ETF EUR (Dist),EUR,0,Ireland,"gettex, XETRA",ETF,0.12,MCTD,A406Q5
IE0006CJGQR9,IE0006CJGQR9,JPMorgan Nasdaq Equity Premium Income Active UCITS ETF EUR (Dist),EUR,0,Ireland,"gettex, XETRA, Borsa Italiana",ETF,0.35,JQPD,A41JQL
IE000RKSAPB9,IE000RKSAPB9,iShares Broad EUR High Yield Corporate Bond UCITS ETF USD Hedged (Dist),USD,0,Ireland,Euronext Amsterdam,ETF,0.22,EH1H,A417ZE
IE000CLH1Z98,IE000CLH1Z98,SPDR Bloomberg 0-3 Year Euro Corporate Bond UCITS ETF USD Hedged (Dist),USD,0,Ireland,London,ETF,0.25,SUEC,A3EX87
IE000C75IMX8,IE000C75IMX8,First Trust Alerian Disruptive Technology Real Estate UCITS ETF Dist,USD,0,Ireland,London,ETF,0.6,DTRE,A3DGK3
IE00056AT4A2,IE00056AT4A2,iShares Japan Government Bond UCITS ETF USD Hedged (Dist),USD,0,Ireland,Euronext Amsterdam,ETF,0.09,JGBD,A419YX
DE000PR5RCU8,DE000PR5RCU8,BNPP RICI Enhanced Kupfer (TR) ETC USD,USD,0,Netherlands,XETRA,ETC,0.99,B4NB,PR5RCU
IE000M6STPW4,IE000M6STPW4,Vanguard U.S. Treasury 1-3 Year Bond UCITS ETF EUR Hedged Dist,EUR,0,Ireland,"gettex, XETRA, Borsa Italiana, Euronext Amsterdam",ETF,0.1,VUDP,A41E0K
LU2977997209,LU2977997209,Amundi Core EUR Corporate Bond UCITS ETF GBP Hedged Dist,GBP,0,Luxembourg,London,ETF,0.09,CBDG,ETF243
IE000N852182,IE000N852182,iShares GBP Corporate Bond 0-5yr UCITS ETF USD Hedged (Dist),USD,0,Ireland,Euronext Amsterdam,ETF,0.25,IS16,A3EWHL
IE0002U1PIC8,IE0002U1PIC8,Schroder Global Investment Grade Corporate Bond Active UCITS ETF EUR Hedged (Acc),EUR,0,Ireland,"gettex, XETRA, Borsa Italiana",ETF,0.28,SICE,A41B6U
IE000YUU9UG5,IE000YUU9UG5,HSBC China Government Local Bond UCITS ETF C EUR Hedged,EUR,0,Ireland,"gettex, XETRA, London",ETF,0.2,H41U,A3EKER
JE00B78NNV14,JE00B78NNV14,WisdomTree Energy - EUR Daily Hedged,EUR,0,Jersey,"gettex, XETRA",ETC,0.49,EHEN,A1PCJ7
DE000PB6R1G0,DE000PB6R1G0,BNPP RICI Enhanced Erdgas (TR) ETC,USD,0,Netherlands,"gettex, XETRA",ETC,1.0,BNQE,PB6R1G
CH1113516871,CH1113516871,AMINA Polkadot ETP,USD,0,Switzerland,"gettex, XETRA, Euronext Paris, SIX Swiss Exchange, Euronext Amsterdam",ETN,1.25,SETD,A3GV73
IE00BLB2GQ94,IE00BLB2GQ94,iShares Conservative Portfolio UCITS ETF USD Hedged (Acc),USD,0,Ireland,Euronext Amsterdam,ETF,0.25,MACU,A3DGQB
IE00BLR6QC17,IE00BLR6QC17,Global X Telemedicine & Digital Health UCITS ETF Dist GBP,USD,0,Ireland,London,ETF,0.68,EDOG,A2QKQ9
IE000A9QKUV7,IE000A9QKUV7,JPMorgan Global Equity Multi-Factor UCITS ETF USD (Dist),USD,0,Ireland,"XETRA, London",ETF,0.2,JGLP,A41FQK
GB00BRBV3124,GB00BRBV3124,1Valour Bitcoin Physical Staking,EUR,0,United Kingdom,"gettex, XETRA, London",ETN,0.9,1VBS,A4A52B
IE000C5H8FC1,IE000C5H8FC1,AXA IM Global High Yield Opportunities UCITS ETF EUR Hedged Acc,EUR,0,Ireland,"gettex, XETRA",ETF,0.48,AGAE,A40TUP
LU1459799943,LU1459799943,UBS Core BBG US Treasury 10+ UCITS ETF USD dis,USD,0,Luxembourg,"gettex, XETRA, SIX Swiss Exchange, Borsa Italiana",ETF,0.05,CHSS,A2APEA
IE000PN9NSC6,IE000PN9NSC6,Fidelity Global Government Bond Climate Aware UCITS ETF USD Hedged Inc,USD,0,Ireland,"gettex, London",ETF,0.25,G3K0,A3D53S
GB00BRBMZ190,GB00BRBMZ190,1Valour Ethereum Physical Staking,USD,0,United Kingdom,"gettex, XETRA, London",ETN,1.49,1VET,A3G6BS
IE000Q7NR6I3,IE000Q7NR6I3,iShares GBP Corporate Bond 0-5yr UCITS ETF USD Hedged (Acc),USD,0,Ireland,Euronext Amsterdam,ETF,0.25,IS17,A3EWHM
IE0009SA6OY7,IE0009SA6OY7,iShares Japan Government Bond UCITS ETF GBP Hedged (Dist),GBP,0,Ireland,London,ETF,0.09,JGBH,A41BTM
BGGRASE06174,BGGRASE06174,Expat Greece ASE UCITS ETF,EUR,0,Bulgaria,"XETRA, Stuttgart",ETF,1.38,GRX,A2JAG9
GB00BM9JYJ86,GB00BM9JYJ86,Global X Chainlink ETP,USD,0,Jersey,"gettex, XETRA",ETN,0.99,LI0X,A3GZKF
IE000F9AQNW6,IE000F9AQNW6,WisdomTree US Value UCITS ETF USD (Acc),USD,0,Ireland,"XETRA, London, Borsa Italiana",ETF,0.2,,A41EYQ
IE000R88UVN6,IE000R88UVN6,JPMorgan USD High Yield Bond Active UCITS ETF USD (dist),USD,0,Ireland,"gettex, XETRA, London",ETF,0.45,JPUY,A40MLZ
BGMACMB06181,BGMACMB06181,Expat Macedonia MBI10 UCITS ETF,EUR,0,Bulgaria,"XETRA, Stuttgart",ETF,1.38,MKK1,A2JB7E
IE000O0KDG23,IE000O0KDG23,HSBC MSCI USA Climate Paris Aligned UCITS ETF USD (Dist),USD,0,Ireland,London,ETF,0.12,HPUD,A3DQV5
LU3003218016,LU3003218016,Xtrackers II Australia Government Bond UCITS ETF 2C - EUR Hedged,EUR,0,Luxembourg,"gettex, XETRA",ETF,0.3,XAU2,DBX0WU
IE000544AJM3,IE000544AJM3,Global X Disruptive Materials UCITS ETF D,USD,0,Ireland,London,ETF,0.5,DMAD,A3DYLZ
BGPLWIG04173,BGPLWIG04173,Expat Poland WIG20 UCITS ETF,EUR,0,Bulgaria,"XETRA, Stuttgart",ETF,1.38,PLX,A2JAHA
IE000P4KWPY3,IE000P4KWPY3,SPDR Bloomberg 0-3 Year Euro Corporate Bond UCITS ETF USD Hedged (Acc),USD,0,Ireland,London,ETF,0.25,SUUC,A3EX85
IE000P334X90,IE000P334X90,JPMorgan AC Asia Pacific ex Japan Research Enhanced Index Equity (ESG) UCITS ETF USD (dist),USD,0,Ireland,London,ETF,0.3,JREX,A3CR8D
IE0005HG1US8,IE0005HG1US8,SPDR Bloomberg 0-3 Year Euro Corporate Bond UCITS ETF GBP Hedged (Dist),GBP,0,Ireland,London,ETF,0.25,SEEG,A3EX88
DE000PZ9REW2,DE000PZ9REW2,BNPP RICI Enhanced WTI Öl (ER) EUR Hedge ETC,EUR,0,Netherlands,"gettex, XETRA",ETC,1.2,B4NZ,PZ9REW
BGCROEX03189,BGCROEX03189,Expat Croatia CROBEX UCITS ETF,EUR,0,Bulgaria,"XETRA, Stuttgart",ETF,1.38,ECDC,A2JB7C
IE00BF2FNF39,IE00BF2FNF39,Invesco US Treasury Bond 7-10 Year UCITS ETF CHF Hedged Acc,CHF,0,Ireland,SIX Swiss Exchange,ETF,0.1,TRXC,A3EKP5
BGSRBBE05183,BGSRBBE05183,Expat Serbia BELEX15 UCITS ETF,EUR,0,Bulgaria,"XETRA, Stuttgart",ETF,1.38,ESNB,A2JB7D
IE000F472DU7,IE000F472DU7,L&G China CNY Bond UCITS ETF EUR Dist,EUR,0,Ireland,"gettex, XETRA",ETF,0.3,DRGE,A3CRXS
IE0002FPYN09,IE0002FPYN09,AXA IM Short Duration Income UCITS ETF EUR (H) Dist,EUR,0,Ireland,"gettex, XETRA, Borsa Italiana",ETF,0.22,ASHE,A414C4
IE000E77RQE2,IE000E77RQE2,AXA IM Global High Yield Opportunities UCITS ETF EUR Hedged (Dist),EUR,0,Ireland,"gettex, XETRA",ETF,0.48,AGYE,A40TUQ
CH1263519386,CH1263519386,CF Crypto Web 3.0 ETP,USD,0,Switzerland,XETRA,ETN,1.59,CFB3,A3G5R3
IE000G5IRVY3,IE000G5IRVY3,AXA IM MSCI Emerging Markets ex-China Equity PAB UCITS ETF USD Dist,USD,0,Ireland,"gettex, XETRA",ETF,0.27,AXXT,A40YRW
LU2993390686,LU2993390686,BNP Paribas Easy S&P 500 II UCITS ETF USD (Dist),USD,0,Luxembourg,XETRA,ETF,0.08,EDEC,A4171D
BGHUBUX01189,BGHUBUX01189,Expat Hungary BUX UCITS ETF,EUR,0,Bulgaria,"XETRA, Stuttgart",ETF,1.38,HUBE,A2JB7B
GB00BM9JYH62,GB00BM9JYH62,Global X Aave ETP,USD,0,Jersey,"gettex, XETRA",ETN,0.99,AVMX,A3GZKD
LU3035799587,LU3035799587,Fair Oaks AAA CLO Fund UCITS ETF USD Hedged Acc,USD,0,Luxembourg,XETRA,ETF,0.35,UAAA,A414SX
IE000GWD7R65,IE000GWD7R65,AXA IM Global Inflation-Linked Bond Opportunities UCITS ETF EUR (H) Acc,EUR,0,Ireland,"gettex, XETRA",ETF,0.23,ACPE,A41A9L
IE000M3UHD88,IE000M3UHD88,Goldman Sachs Emerging Markets Hard Currency Bond Active UCITS ETF USD (Acc),USD,0,Ireland,London,ETF,0.45,,A41GBK
DE000PZ9REG5,DE000PZ9REG5,BNPP RICI Enhanced Natural Gas (ER) EUR Hedge ETC,EUR,0,Netherlands,"gettex, XETRA",ETC,1.2,0GZA,PZ9REG
IE00BDT8TZ34,IE00BDT8TZ34,Invesco Preferred Shares UCITS UCITS ETF CHF Hedged,CHF,0,Ireland,SIX Swiss Exchange,ETF,0.55,PRFC,A2JEE3
BGSKSAX04187,BGSKSAX04187,Expat Slovakia SAX UCITS ETF,EUR,0,Bulgaria,"XETRA, Stuttgart",ETF,1.38,SK9A,A2JB7H
IE000I8CR2Q4,IE000I8CR2Q4,Janus Henderson EUR Short Duration Income Active Core UCITS ETF EUR Dist.,EUR,0,Ireland,"gettex, XETRA",ETF,0.25,JHED,A40VMW
IE00BGYWT510,IE00BGYWT510,Vanguard EUR Corporate Bond UCITS ETF USD Hedged Accumulating,USD,0,Ireland,London,ETF,0.12,VECU,A413B7
DE000PR5RWU6,DE000PR5RWU6,BNPP RICI Enhanced WTI Öl (TR) USD ETC,USD,0,Netherlands,XETRA,ETC,0.99,B4NG,PR5RWU
IE0002FCUS29,IE0002FCUS29,iShares MSCI ACWI UCITS ETF USD (Dist),USD,0,Ireland,"London, Euronext Amsterdam",ETF,0.2,ISAD,A41MY9
IE000P0AMD16,IE000P0AMD16,AXA IM Short Duration Income UCITS ETF USD Dist,USD,0,Ireland,"gettex, XETRA, SIX Swiss Exchange, Borsa Italiana",ETF,0.19,ASLT,A414C3
IE0000FA5GB7,IE0000FA5GB7,AXA IM Global High Yield Opportunities UCITS ETF USD Dist,USD,0,Ireland,"gettex, XETRA, SIX Swiss Exchange, Borsa Italiana",ETF,0.45,AIGT,A40TUR
GB00BM9JYK91,GB00BM9JYK91,Global X Uniswap ETP,USD,0,Jersey,"gettex, XETRA",ETN,0.99,UNIX,A3GZKE
DE000PR5RBU0,DE000PR5RBU0,BNPP RICI Enhanced Brent Öl (TR) USD ETC,USD,0,Netherlands,XETRA,ETC,0.99,BNQ7,PR5RBU
IE000N921WJ6,IE000N921WJ6,iShares MSCI World Swap UCITS ETF CHF Hedged (Acc),CHF,0,Ireland,SIX Swiss Exchange,ETF,0.12,IWHC,
IE000WJJTA81,IE000WJJTA81,iShares S&P 500 Swap UCITS ETF CHF Hedged (Acc),CHF,0,Ireland,SIX Swiss Exchange,ETF,0.05,I50C,
DE000PR5RGU9,DE000PR5RGU9,BNPP RICI Enhanced Erdgas (TR) USD ETC,USD,0,Netherlands,XETRA,ETC,0.99,B4NH,PR5RGU
IE000MMRLY96,IE000MMRLY96,YieldMax Big Tech Option Income UCITS ETF Dist,USD,0,Ireland,"gettex, XETRA, London, Borsa Italiana",ETF,0.99,YYYY,A410XV
IE00094FRAA6,IE00094FRAA6,Global X China Electric Vehicle and Battery UCITS ETF USD Accumulating,USD,0,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.68,CAUT,A3C5S0
IE000TAA0GK0,IE000TAA0GK0,YieldMax Future of Defence Option Income UCITS ETF Dist,USD,0,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.99,NA7Y,A41SP2
IE000Z8J5HD7,IE000Z8J5HD7,Amundi S&P 500 Climate Transition UCITS ETF (Acc),USD,<NA>,Ireland,XETRA,ETF,0.09,CTUT,ETF277
IE000R6TN604,IE000R6TN604,Bellevue Healthcare UCITS ETF USD Acc,USD,<NA>,Ireland,"XETRA, SIX Swiss Exchange",ETF,0.55,C4RE,A41CY1
IE000SA19OL0,IE000SA19OL0,CT QR Series European Equity Active UCITS ETF Acc EUR,EUR,<NA>,Ireland,"XETRA, SIX Swiss Exchange",ETF,0.25,QREU,A41FLW
IE000953I6Z4,IE000953I6Z4,CT QR Series US Equity Active UCITS ETF Acc USD,USD,<NA>,Ireland,"gettex, XETRA, SIX Swiss Exchange",ETF,0.2,QRUS,A41FLZ
IE000EGGFVG6,IE000EGGFVG6,Dimensional Global Core Equity UCITS ETF USD (Acc),USD,<NA>,Ireland,"XETRA, London",ETF,0.26,DEGC,
IE000S67ID55,IE000S67ID55,Dimensional Global Targeted Value UCITS ETF USD (Acc),USD,<NA>,Ireland,"gettex, XETRA, London",ETF,0.44,DEGT,
IE000PNL0242,IE000PNL0242,Fidelity US Fundamental Small-Mid Cap UCITS ETF ACC-USD,USD,<NA>,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.43,FFSM,A419KS
IE000BVD0KE7,IE000BVD0KE7,Global X DAX Covered Call UCITS ETF EUR (Dist),EUR,<NA>,Ireland,XETRA,ETF,0.45,DYLD,
IE0005RKXDO7,IE0005RKXDO7,iShares EUR Overnight Rate Swap UCITS ETF (Acc),EUR,<NA>,Ireland,"gettex, XETRA",ETF,0.1,ONSW,A41FH8
IE000EOFR2K5,IE000EOFR2K5,iShares US Large Cap Deep Buffer UCITS ETF USD (Acc),USD,<NA>,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam",ETF,0.5,DBUS,
LU2941599081,LU2941599081,Janus Henderson EUR AAA CLO Active Core UCITS ETF EUR Acc.,EUR,<NA>,Luxembourg,"XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.25,JCL0,A40VNF
LU2941599164,LU2941599164,Janus Henderson EUR AAA CLO Active Core UCITS ETF EUR Dist.,EUR,<NA>,Luxembourg,"XETRA, Borsa Italiana",ETF,0.25,JCLD,A40VNG
LU2941599834,LU2941599834,Janus Henderson EUR AAA CLO Active Core UCITS ETF GBP-Hedged Dist.,GBP,<NA>,Luxembourg,London,ETF,0.25,JCLS,A40VNN
LU2941599248,LU2941599248,Janus Henderson EUR AAA CLO Active Core UCITS ETF USD-Hedged Acc.,USD,<NA>,Luxembourg,London,ETF,0.25,JCLU,A40VNH
IE000GETKIK8,IE000GETKIK8,Janus Henderson Haitong Asia ex-Japan High Yield Corp USD Bond Screened Core UCITS ETF GBP-Hedged Acc.,GBP,<NA>,Ireland,London,ETF,0.65,TAGH,A3DHN4
IE000XIITCN5,IE000XIITCN5,Janus Henderson Haitong Asia ex-Japan High Yield Corp USD Bond Screened Core UCITS ETF GBP-Hedged Dist.,GBP,<NA>,Ireland,London,ETF,0.65,TAGD,A3DHN5
IE000LZC9NM0,IE000LZC9NM0,Janus Henderson Haitong Asia ex-Japan High Yield Corp USD Bond Screened Core UCITS ETF USD Acc.,USD,<NA>,Ireland,London,ETF,0.6,TAHY,A3CU59
IE000CV0WWL4,IE000CV0WWL4,Janus Henderson Japan High Conviction Equity UCITS ETF JPY Acc.,JPY,<NA>,Ireland,"gettex, XETRA, London, Borsa Italiana",ETF,0.49,JCPN,A40JU4
LU2994521073,LU2994521073,Janus Henderson USD AAA CLO Active Core UCITS ETF EUR-Hedged Acc.,EUR,<NA>,Luxembourg,"XETRA, Borsa Italiana",ETF,0.25,JAAE,A411QY
LU2994521669,LU2994521669,Janus Henderson USD AAA CLO Active Core UCITS ETF GBP-Hedged Dist.,GBP,<NA>,Luxembourg,London,ETF,0.25,JAAS,A411R3
LU2994520851,LU2994520851,Janus Henderson USD AAA CLO Active Core UCITS ETF USD Acc.,USD,<NA>,Luxembourg,"London, SIX Swiss Exchange",ETF,0.25,JAAA,A411QW
LU2994520935,LU2994520935,Janus Henderson USD AAA CLO Active Core UCITS ETF USD Dist.,USD,<NA>,Luxembourg,London,ETF,0.25,JAAD,A411QX
IE000O6Z73N7,IE000O6Z73N7,KraneShares Global Humanoid and Embodied Intelligence UCITS ETF (Acc),USD,<NA>,Ireland,"London, Borsa Italiana",ETF,0.69,KOID,
CH1390861222,CH1390861222,Leonteq CHF Overnight Return Index (EUR) ETP,EUR,<NA>,Switzerland,XETRA,ETN,0.1,ONCE,A4D5D3
CH1390861214,CH1390861214,Leonteq CHF Overnight Return Index ETP,CHF,<NA>,Switzerland,XETRA,ETN,0.1,ONCC,A4D5D2
CH1381833420,CH1381833420,Leonteq EUR Overnight Return Index ETP,EUR,<NA>,Switzerland,XETRA,ETN,0.72,EONR,A4D5D7
CH1390861313,CH1390861313,Leonteq FuW Swiss 50 Index ETP EUR,EUR,<NA>,Switzerland,XETRA,ETN,0.72,FW50,A4D5D7
CH1390861305,CH1390861305,Leonteq USD Overnight Return Index (EUR) ETP,EUR,<NA>,Switzerland,XETRA,ETN,0.1,ONUE,A4D5D6
CH1390861297,CH1390861297,Leonteq USD Overnight Return Index ETP,USD,<NA>,Switzerland,XETRA,ETN,0.1,ONUU,A4D5D5
IE000OJF8NN4,IE000OJF8NN4,Nordea BetaPlus Enhanced European Select Equity UCITS ETF EUR (Acc),EUR,<NA>,Ireland,"gettex, XETRA",ETF,0.25,BPUE,A418BQ
IE00060Z4AE1,IE00060Z4AE1,Nordea BetaPlus Enhanced Global Developed Sustainable Equity UCITS ETF USD (Acc),USD,<NA>,Ireland,"gettex, XETRA, London, SIX Swiss Exchange",ETF,0.25,BPDE,A418BP
IE000ASNLWH9,IE000ASNLWH9,Nordea BetaPlus Enhanced Global Sustainable Equity UCITS ETF USD (Acc),USD,<NA>,Ireland,"gettex, XETRA, London, SIX Swiss Exchange",ETF,0.25,BPGE,A418BN
IE0002Z12PN9,IE0002Z12PN9,Robeco 3D EM Equity UCITS ETF A USD,USD,<NA>,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.3,REM3,A40K34
IE0007WLHX89,IE0007WLHX89,Robeco 3D European Equity UCITS ETF A EUR,EUR,<NA>,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.25,3D3D,A40K37
IE000WJ7OF21,IE000WJ7OF21,Robeco 3D Global Equity UCITS ETF A EUR Hedged,EUR,<NA>,Ireland,"gettex, XETRA",ETF,0.25,3DGE,A4155K
IE000Q8N7WY1,IE000Q8N7WY1,Robeco 3D Global Equity UCITS ETF A USD,USD,<NA>,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.25,3DGL,A40K35
IE0008H4JHA2,IE0008H4JHA2,Robeco 3D US Equity UCITS ETF A EUR Hedged,EUR,<NA>,Ireland,"gettex, XETRA",ETF,0.2,3DUE,A4155L
IE000XERHYF0,IE000XERHYF0,Robeco 3D US Equity UCITS ETF A USD,USD,<NA>,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.2,3DUS,A40K36
IE000VG2WCW5,IE000VG2WCW5,Robeco Dynamic Theme Machine UCITS ETF A USD,USD,<NA>,Ireland,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana",ETF,0.55,RDYN,A40K38
DE000ETC0696,DE000ETC0696,SG ETC Brent Crude Oil Futures-Kontrakt,EUR,<NA>,Germany,XETRA,ETC,0.9,SGS2,ETC069
DE000ETC0787,DE000ETC0787,SG ETC COMEX Copper Futures (HG)-Kontrakt,EUR,<NA>,Germany,XETRA,ETC,0.9,42GI,ETC078
